Loan_ID,Gender,Married,Dependents,Education,Self_Employed,Age,Credit_Score,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Purpose,Employment_Years,Debt_to_Income,Interest_Rate,Monthly_Payment,Loan_Status
LP10226,Male,Yes,3+,,No,35,,5834,0,900,60,1,Urban,Home Purchase,2,60.65,20.96,24327.78,N
LP10227,Female,No,3+,Not Graduate,Yes,34,452,5842,149,900,360,1,Rural,Home Purchase,2,,10.27,8078.3,Y
LP10228,Male,,2,Graduate,No,21,497,1787,989,900,360,1,Rural,Home Improvement,2,33.51,11.19,8700.37,N
LP10229,,Yes,2,Not Graduate,No,41,505,2881,160,900,360,1,Urban,Business,2,,19.95,15002.15,N
LP10230,Male,No,2,Not Graduate,No,32,510,4083,992,900,240,1,Rural,,3,50.82,16.43,12812.53,N
LP10231,Male,No,2,Graduate,No,26,438,1790,824,900,360,0,Rural,Vehicle,3,73.63,13.83,10542.86,N
LP10232,Male,No,0,Not Graduate,No,,580,4393,916,900,360,1,Urban,Home Purchase,1,35.77,7.0,,Y
LP10233,Male,No,3+,Not Graduate,No,,498,2824,1655,900,,1,Urban,Vehicle,5,41.45,15.72,21752.58,N
LP10234,Female,No,0,Graduate,No,25,600,4869,280,900,120,0,Rural,Debt Consolidation,,49.49,9.16,11478.9,Y
LP10235,Male,,3+,Not Graduate,No,30,535,2491,2166,,360,1,Rural,Home Purchase,2,,12.97,9934.7,N
LP10236,Female,,3+,Graduate,No,26,595,2844,1219,900,180,1,Urban,Education,,72.35,9.03,9144.47,Y
LP10237,Female,No,3+,Graduate,No,47,426,1260,0,900,240,1,Rural,Vehicle,1,45.3,16.63,12948.58,Y
LP10238,Male,No,3+,Not Graduate,No,21,565,1000,537,900,180,0,Semiurban,,2,48.26,18.24,14649.46,N
LP10239,Female,No,2,Graduate,Yes,35,532,3137,0,900,360,1,Semiurban,Debt Consolidation,2,50.21,20.81,15639.57,N
LP10240,Male,Yes,2,Graduate,No,22,329,4362,838,,60,0,Urban,,2,30.22,17.68,22697.7,Y
LP10241,,No,1,Not Graduate,No,28,467,3271,0,900,360,1,Rural,Home Purchase,,56.16,11.46,8885.17,Y
LP10242,Male,Yes,0,Not Graduate,No,,523,2816,0,900,360,1,Rural,Home Improvement,4,42.58,,12706.93,N
LP10243,Male,Yes,3+,Not Graduate,No,24,,2535,753,900,360,0,Urban,Home Improvement,0,61.89,10.5,8232.65,N
LP10244,Female,Yes,3+,Not Graduate,No,24,536,1416,905,900,360,1,Urban,Business,4,52.49,,9139.91,N
LP10245,Male,,1,,No,41,397,5489,0,900,180,0,,Home Purchase,2,65.75,16.05,13249.69,N
LP10246,,No,3+,Not Graduate,No,25,580,,0,900,180,0,Semiurban,Education,0,61.74,12.56,11127.86,N
LP10247,Female,No,2,Graduate,No,38,476,2391,,900,360,0,Semiurban,Debt Consolidation,1,54.98,10.26,8071.6,N
LP10248,,No,3+,Graduate,No,38,,1755,,900,360,1,Urban,Home Improvement,2,54.9,12.39,,Y
LP10249,Female,No,1,,No,40,,4600,1651,900,360,1,Rural,Debt Consolidation,,56.13,7.0,5987.72,N
LP10250,,No,0,Not Graduate,Yes,25,459,2594,276,900,180,0,Rural,Debt Consolidation,3,29.33,14.72,12424.13,N
LP10251,Male,Yes,3+,Not Graduate,No,28,501,5004,1085,900,360,0,Rural,Home Purchase,0,36.42,13.6,,N
LP10252,Male,No,0,Not Graduate,Yes,23,574,3174,701,,60,1,Rural,Home Purchase,0,48.41,17.81,22761.16,Y
LP10253,Female,Yes,3+,Not Graduate,Yes,32,415,,1289,900,60,1,Semiurban,Medical,3,56.03,12.39,,N
LP10254,,No,1,Not Graduate,No,32,429,2374,0,900,180,0,Rural,Medical,2,39.92,15.32,12794.12,N
LP10255,Female,No,0,Graduate,Yes,,415,3183,804,900,360,0,Urban,Business,3,43.82,12.89,9878.47,N
LP10256,Female,,3+,Graduate,,22,405,2393,,900,240,0,,,5,52.25,,10711.32,N
LP10257,Male,No,0,Graduate,Yes,,595,6335,393,900,360,0,Rural,Debt Consolidation,1,30.41,14.79,11229.01,Y
LP10258,Female,No,0,Graduate,No,24,579,4427,0,900,240,0,Semiurban,Vehicle,0,67.78,10.04,8709.06,Y
LP10259,Female,No,,Not Graduate,Yes,21,464,3542,8,900,240,1,Rural,Debt Consolidation,2,51.45,12.85,10448.16,Y
LP10260,Male,No,2,Graduate,No,27,501,1869,2262,900,180,,Rural,Education,1,45.4,10.06,9704.51,N
LP10261,Male,Yes,3+,Graduate,,25,,2835,0,900,360,0,Rural,Home Purchase,0,53.23,14.17,10785.06,N
LP10262,Male,No,0,Not Graduate,No,31,420,1678,549,900,240,1,Rural,Business,,40.22,17.69,13675.47,N
LP10263,Male,No,2,Not Graduate,No,42,373,1887,1693,,180,0,Rural,Medical,4,56.02,15.28,12769.33,N
LP10264,Male,No,1,Graduate,No,21,542,5462,1225,900,360,0,Urban,Home Purchase,4,50.19,18.0,,Y
LP10265,Male,Yes,3+,Graduate,No,27,580,2776,1721,900,240,0,Semiurban,Home Purchase,2,31.58,15.72,12332.63,N
LP10266,Male,No,1,Not Graduate,Yes,21,503,3216,0,900,360,0,Semiurban,Education,0,33.63,13.24,10124.9,Y
LP10267,Female,No,,Graduate,No,23,504,3188,713,900,240,0,Rural,Debt Consolidation,,58.52,12.9,10480.13,N
LP10268,Female,No,2,Not Graduate,,42,345,,0,900,360,1,Rural,Home Improvement,0,29.35,,10103.74,N
LP10269,Female,Yes,,Not Graduate,Yes,32,366,2891,0,900,360,1,Rural,Home Purchase,2,30.66,11.98,9243.66,N
LP10270,Male,Yes,1,Not Graduate,Yes,34,497,2871,0,900,360,0,Semiurban,Medical,2,65.0,8.15,6698.23,N
LP10271,Female,Yes,1,Not Graduate,No,,434,3056,1105,900,360,0,Semiurban,Home Improvement,0,30.47,13.7,10450.51,N
LP10272,Male,No,2,Graduate,Yes,21,509,4105,230,900,360,1,Rural,Education,2,40.48,15.38,11653.95,N
LP10273,Male,Yes,3+,,No,26,493,1000,100,900,360,0,Urban,,2,37.48,14.96,11351.21,N
LP10274,Male,No,2,Not Graduate,,28,491,2565,1144,475,120,1,Semiurban,Medical,,45.15,10.52,6414.73,N
LP10275,Male,No,2,Graduate,No,38,600,4270,399,900,60,0,Semiurban,Home Purchase,3,45.28,14.83,21330.71,N
LP10276,,Yes,3+,Graduate,No,38,511,4333,389,900,360,1,Semiurban,Vehicle,3,,14.95,11344.02,N
LP10277,Female,Yes,0,Graduate,No,26,561,4956,328,900,360,0,Urban,Education,5,37.85,16.92,12772.64,Y
LP10278,Female,No,1,Graduate,Yes,23,540,2087,1079,900,360,1,Rural,Education,0,54.88,11.58,8967.6,N
LP10279,Male,No,,Not Graduate,Yes,44,513,4118,1115,900,360,1,Rural,Home Purchase,0,43.68,14.65,11128.52,N
LP10280,Female,No,1,Graduate,No,21,479,5585,898,900,,0,Rural,Home Purchase,3,48.16,11.66,12736.11,Y
LP10281,Male,No,0,Not Graduate,,21,,2836,589,900,360,,Rural,Business,0,39.31,15.46,11711.74,Y
LP10282,Female,No,3+,,No,29,549,3736,1502,900,240,1,,Education,5,62.64,15.16,11957.64,N
LP10283,Female,No,3+,Graduate,Yes,,513,,0,900,180,0,Semiurban,Debt Consolidation,5,36.19,,12028.03,Y
LP10284,Female,Yes,1,Not Graduate,No,23,339,2727,934,900,360,0,Rural,Debt Consolidation,0,38.26,14.43,10970.89,N
LP10285,Male,Yes,0,Graduate,Yes,36,490,,671,900,,0,Rural,Home Purchase,1,48.05,13.44,20681.05,N
LP10286,Male,No,3+,Graduate,No,37,519,1813,0,,120,,Rural,Education,0,56.41,12.35,13095.14,N
LP10287,Female,No,1,Not Graduate,,37,509,1494,1435,900,360,1,Urban,Debt Consolidation,1,43.6,12.07,9306.04,N
LP10288,,Yes,0,Graduate,No,25,537,3919,232,,240,0,Rural,Debt Consolidation,0,73.21,,10996.13,N
LP10289,,No,3+,Graduate,No,26,521,3106,1706,900,180,,Semiurban,Home Purchase,,25.6,16.38,13457.52,Y
LP10290,Female,Yes,0,Not Graduate,Yes,21,563,2061,0,900,,,Semiurban,Business,1,26.83,14.83,11738.21,Y
LP10291,Male,No,1,,No,29,507,4360,94,900,,1,Rural,Home Purchase,,47.36,18.91,16747.61,Y
LP10292,Female,No,1,Not Graduate,Yes,37,600,1484,382,900,360,1,,Debt Consolidation,3,43.45,16.19,12240.8,N
LP10293,Male,No,2,Not Graduate,No,21,566,5042,826,900,240,0,Rural,Education,4,53.73,11.26,9449.47,Y
LP10294,Male,Yes,,Not Graduate,No,34,596,4434,408,900,360,0,Urban,Medical,1,72.4,21.98,16508.98,Y
LP10295,Male,No,3+,Not Graduate,Yes,36,403,2363,401,900,360,0,Rural,Home Improvement,,39.66,13.37,10216.73,N
LP10296,Male,,3+,Graduate,No,21,567,6411,190,900,240,0,Urban,,,56.01,22.38,16986.42,N
LP10297,Male,No,1,Graduate,Yes,21,504,4371,0,900,360,1,Semiurban,Medical,1,45.6,12.9,9885.5,N
LP10298,Female,No,1,Graduate,Yes,35,481,2809,541,,360,1,Rural,,1,,10.49,8225.93,Y
LP10299,Male,,2,Not Graduate,Yes,41,498,3913,1118,900,360,0,Rural,Vehicle,0,47.04,10.69,8360.77,N
LP10300,Female,No,1,Not Graduate,Yes,27,421,2622,0,900,360,0,Rural,Medical,2,38.58,16.91,12765.34,N
LP10301,Male,No,2,Not Graduate,,37,508,2015,0,900,,0,Rural,Business,4,56.98,11.78,,N
LP10302,Male,No,3+,Graduate,No,41,425,2173,0,900,120,1,Semiurban,Vehicle,0,49.45,8.94,11371.62,N
LP10303,Female,Yes,3+,Not Graduate,No,36,377,6201,0,900,240,0,Semiurban,Business,0,,18.24,14056.26,N
LP10304,,No,,Not Graduate,Yes,38,600,1797,945,900,360,1,Rural,Medical,1,59.17,7.0,,N
LP10305,Male,Yes,0,Not Graduate,Yes,21,600,1253,,900,360,0,Urban,Home Purchase,3,30.07,14.54,11049.66,N
LP10306,Female,No,1,Graduate,No,24,450,4974,3,900,360,0,,Home Improvement,1,42.7,16.99,12823.77,Y
LP10307,Male,No,,Not Graduate,Yes,36,464,3417,379,900,60,0,Rural,Home Purchase,4,45.81,10.03,19135.63,N
LP10308,Female,No,0,Not Graduate,No,38,451,3747,0,900,360,0,Rural,,0,52.3,13.61,10386.66,N
LP10309,Male,Yes,0,Not Graduate,No,37,503,5166,0,900,120,0,Rural,Home Improvement,2,50.94,13.57,13742.23,N
LP10310,Female,Yes,2,Graduate,No,30,472,2851,1087,900,240,0,Rural,Vehicle,1,54.64,9.73,,N
LP10311,Male,No,3+,Graduate,Yes,22,504,5413,0,,360,1,Semiurban,Medical,,54.43,16.49,12459.05,Y
LP10312,Male,Yes,3+,Not Graduate,Yes,42,395,,0,900,360,1,Semiurban,Home Purchase,1,53.59,11.8,9119.19,Y
LP10313,Male,No,1,Not Graduate,,37,551,,477,900,120,0,Semiurban,Home Improvement,0,60.25,13.12,13501.74,N
LP10314,,Yes,2,Not Graduate,Yes,,493,3281,472,900,60,1,Rural,Home Purchase,0,63.75,10.11,19171.09,Y
LP10315,Male,No,,Graduate,No,46,600,1979,0,900,180,1,Urban,Business,0,38.63,7.0,8089.45,N
LP10316,Female,No,0,Graduate,No,24,527,4101,1337,900,180,,Urban,Home Improvement,3,48.22,16.53,13552.36,N
LP10317,Female,Yes,3+,Not Graduate,,24,427,3908,186,900,180,0,Urban,Vehicle,2,70.91,10.07,9710.02,N
LP10318,Female,No,,Graduate,No,35,430,3580,565,900,360,,Semiurban,Education,0,74.44,18.34,13813.74,Y
LP10319,Male,Yes,3+,Graduate,No,21,396,3136,0,900,360,0,Semiurban,Education,1,24.29,19.31,14528.89,N
LP10320,Male,No,2,,No,25,392,,225,900,360,0,Urban,,1,42.32,17.06,,N
LP10321,Female,No,1,Not Graduate,No,33,331,,661,900,180,1,Semiurban,Debt Consolidation,1,50.71,19.56,15514.89,Y
LP10322,Female,No,2,Not Graduate,Yes,43,503,5568,,900,60,0,Urban,Home Purchase,,60.84,9.68,18980.94,Y
LP10323,Male,Yes,2,Graduate,No,22,394,,0,900,180,0,Urban,,4,49.73,7.8,8497.28,N
LP10324,Female,Yes,2,Graduate,,31,510,5565,0,900,240,1,,Vehicle,2,62.11,14.89,11778.02,N
LP10325,Female,No,,Not Graduate,Yes,21,412,2750,0,900,360,,Urban,Home Improvement,2,46.95,12.85,9850.39,Y
LP10326,Female,Yes,1,Not Graduate,Yes,33,329,4182,597,900,240,1,Rural,Vehicle,1,47.0,13.98,11178.62,N
LP10327,Male,No,,Not Graduate,No,30,389,1689,555,900,60,1,Semiurban,,1,60.29,,19920.09,N
LP10328,Male,No,0,Graduate,Yes,24,385,3301,146,900,120,1,Rural,,1,49.36,15.12,,N
LP10329,Male,No,2,Graduate,No,39,327,1000,63,900,360,0,Urban,Business,3,33.37,13.03,9976.9,N
LP10330,Male,No,0,Graduate,No,37,477,1000,222,900,60,0,Semiurban,Education,1,64.94,14.0,20941.43,N
LP10331,Male,Yes,3+,Graduate,No,37,517,5781,627,900,360,0,Rural,Debt Consolidation,2,39.86,13.22,,N
LP10332,Male,No,0,Not Graduate,No,23,520,5263,1138,900,240,1,Semiurban,Vehicle,1,,14.86,11758.11,N
LP10333,Female,Yes,3+,Graduate,,32,,3615,0,900,240,0,Semiurban,Home Purchase,1,57.4,13.92,11139.43,Y
LP10334,Male,No,2,,Yes,52,,5397,,900,240,1,Semiurban,,1,66.46,10.72,9118.81,N
LP10335,Female,Yes,3+,Not Graduate,No,34,465,2697,2507,900,180,1,Urban,Home Improvement,3,46.41,7.0,8089.45,N
LP10336,Female,No,,Not Graduate,No,31,446,2326,105,900,360,0,Rural,Home Improvement,0,58.28,11.23,8727.69,N
LP10337,Male,No,0,Graduate,No,31,417,3065,1214,900,120,1,Rural,Debt Consolidation,4,56.12,19.65,17184.67,N
LP10338,Male,,3+,Not Graduate,Yes,30,,2772,0,900,60,1,Semiurban,,0,38.16,12.91,20436.32,Y
LP10339,Male,Yes,3+,Not Graduate,No,,435,1000,670,900,240,1,Urban,Home Improvement,4,61.82,16.49,12853.31,N
LP10340,Female,Yes,2,Not Graduate,No,41,590,1000,284,900,,1,,Business,0,68.04,17.54,13226.24,N
LP10341,Female,Yes,1,,No,35,514,3730,881,900,360,0,Rural,Vehicle,6,52.23,11.19,8700.37,Y
LP10342,Female,Yes,3+,Graduate,Yes,32,600,3176,153,900,120,0,,Education,0,61.64,17.19,15750.31,Y
LP10343,Male,No,3+,Graduate,No,41,376,3229,1235,900,180,0,Urban,Business,2,52.41,,12393.49,N
LP10344,Male,Yes,,Graduate,Yes,35,451,,267,900,360,1,Semiurban,Business,2,34.07,15.95,,Y
LP10345,Female,Yes,1,Graduate,No,39,,2740,0,900,360,1,Rural,Home Improvement,0,54.4,,12867.62,N
LP10346,Male,Yes,3+,,No,43,405,2892,1269,900,360,1,Urban,Medical,,,10.37,8145.31,N
LP10347,Male,No,2,Graduate,Yes,,532,4360,1762,900,240,0,Rural,,0,36.59,15.26,12024.37,Y
LP10348,Male,No,3+,Not Graduate,No,,475,4248,0,900,60,0,Semiurban,Medical,1,74.14,13.01,20482.37,N
LP10349,Female,No,3+,Graduate,No,22,,3510,,900,180,1,Urban,Education,7,56.35,10.68,,Y
LP10350,Female,Yes,1,Not Graduate,No,32,461,3373,0,900,360,0,Urban,Home Purchase,1,52.07,12.31,9472.83,N
LP10351,,No,2,Graduate,No,43,600,3960,,900,240,1,Semiurban,Medical,,48.87,16.69,12989.46,N
LP10352,Male,Yes,0,Not Graduate,No,23,,1296,215,900,60,1,Rural,,2,56.04,12.08,,N
LP10353,Male,No,1,Graduate,No,30,569,3250,0,900,360,0,,Home Purchase,0,54.46,10.12,7978.07,N
LP10354,Female,No,1,Graduate,No,29,395,,,900,360,0,Rural,Vehicle,2,,14.87,,N
LP10355,Male,Yes,2,Not Graduate,Yes,31,593,1000,0,900,180,0,,Vehicle,0,,13.87,,N
LP10356,Male,No,2,Not Graduate,No,51,441,3239,0,900,120,1,,Education,0,,16.77,,N
LP10357,Male,,2,Graduate,No,23,388,1000,1184,900,360,1,Urban,Business,0,65.44,,10678.09,N
LP10358,Male,No,0,Graduate,Yes,,532,1000,0,,120,1,Semiurban,Home Purchase,1,,10.31,,Y
LP10359,Female,Yes,0,Not Graduate,Yes,21,478,2225,0,900,180,0,Urban,Business,,67.28,13.92,11937.34,N
LP10360,Female,No,2,Graduate,Yes,,518,2493,0,900,180,0,Semiurban,Education,1,40.41,15.35,12812.73,Y
LP10361,Male,,0,Not Graduate,No,31,,4452,440,900,240,1,Rural,Home Improvement,4,59.98,15.1,11917.66,N
LP10362,Female,No,1,Not Graduate,Yes,27,,2183,1445,900,180,1,,Home Purchase,4,46.0,,14132.65,N
LP10363,Male,No,3+,,No,21,471,5244,228,900,240,0,Semiurban,Medical,0,41.9,11.2,9412.51,N
LP10364,Male,Yes,1,Not Graduate,No,,407,,1327,900,,1,Rural,Vehicle,0,51.53,9.95,7864.91,N
LP10365,Male,Yes,2,Not Graduate,Yes,44,459,3481,,900,60,0,Semiurban,Education,3,43.86,14.94,21382.6,N
LP10366,Female,No,3+,Graduate,Yes,21,470,3585,0,900,120,0,Urban,Vehicle,,57.16,13.1,,N
LP10367,Male,No,0,Not Graduate,No,41,480,4802,985,900,120,1,Rural,Debt Consolidation,2,53.51,11.39,12597.02,N
LP10368,Female,No,0,Not Graduate,,,459,2495,133,,,1,Rural,Education,2,39.08,13.42,10252.09,N
LP10369,Female,,2,Not Graduate,,34,410,1698,206,900,240,1,,,1,15,14.65,11619.03,N
LP10370,Male,No,2,Graduate,No,41,397,3722,0,900,,0,Rural,Debt Consolidation,7,35.27,18.29,14090.99,Y
LP10371,Female,No,3+,Not Graduate,Yes,44,428,2736,1559,,,0,,Medical,0,48.49,11.91,12865.6,N
LP10372,Female,No,2,Not Graduate,No,26,465,1810,133,900,360,,Urban,Medical,3,34.85,15.54,11769.57,N
LP10373,Male,No,3+,Not Graduate,Yes,26,600,5237,0,900,120,0,Semiurban,Home Improvement,1,43.1,13.54,13726.14,Y
LP10374,Female,No,3+,Graduate,No,,513,5472,754,900,120,0,Rural,,,39.91,,,Y
LP10375,Female,,,,No,34,600,1000,0,900,360,1,Semiurban,Business,0,34.62,14.21,10813.62,N
LP10376,Male,No,2,Not Graduate,No,38,403,1443,567,900,240,1,Urban,,4,61.72,11.08,9338.75,N
LP10377,Male,No,3+,Not Graduate,No,35,333,2678,611,900,180,0,,Medical,,,18.77,14995.11,Y
LP10378,Female,No,2,Graduate,Yes,41,512,1507,457,900,120,0,Urban,Home Improvement,2,45.76,11.68,,N
LP10379,Female,No,3+,Not Graduate,Yes,21,509,3932,1067,900,240,1,Semiurban,Debt Consolidation,0,45.77,15.92,12467.32,N
LP10380,Male,No,3+,Graduate,No,21,,6142,,900,360,0,Urban,,1,,14.67,11142.86,N
LP10381,Female,Yes,2,Not Graduate,Yes,27,432,1000,0,900,360,1,Urban,Vehicle,0,26.73,14.14,10763.65,Y
LP10382,Male,Yes,1,Not Graduate,No,21,378,1000,,900,120,0,Semiurban,Vehicle,0,72.43,14.07,,N
LP10383,Male,No,3+,Not Graduate,Yes,30,,1049,1151,900,360,0,Semiurban,Home Improvement,3,49.83,18.15,13674.0,N
LP10384,Female,No,,Graduate,,32,361,4179,1363,900,,1,Semiurban,Vehicle,0,,8.9,9074.94,N
LP10385,Male,No,2,Not Graduate,No,21,440,4995,320,900,180,1,Rural,Debt Consolidation,0,53.09,16.9,13787.3,N
LP10386,Male,No,3+,Not Graduate,,32,459,,1516,900,360,0,Rural,Vehicle,0,55.7,13.84,10549.97,N
LP10387,Male,Yes,1,Not Graduate,No,21,492,4377,1040,900,360,0,Urban,Education,0,,8.38,6843.83,N
LP10388,Female,No,2,Not Graduate,Yes,34,522,4437,0,900,180,,Rural,Business,,,22.44,,Y
LP10389,Male,No,3+,,No,,475,2663,877,900,360,0,Semiurban,Business,5,44.96,10.34,8125.19,N
LP10390,Female,Yes,3+,Not Graduate,,28,412,5453,195,900,180,1,Rural,,0,43.63,13.53,11702.83,N
LP10391,,No,3+,Not Graduate,Yes,41,399,4775,1442,900,360,0,,Home Improvement,4,47.38,18.35,13821.09,N
LP10392,,No,3+,Graduate,Yes,33,532,4151,330,,240,1,Urban,Vehicle,4,56.17,12.43,10180.89,N
LP10393,Male,Yes,2,Graduate,Yes,26,357,,273,900,,1,Rural,Home Improvement,1,17.33,10.94,8530.13,Y
LP10394,Female,No,1,Not Graduate,Yes,21,490,1785,0,900,360,1,Semiurban,Home Improvement,2,27.02,8.23,6748.75,N
LP10395,Female,No,3+,Not Graduate,No,34,370,4868,154,900,360,0,Semiurban,Home Improvement,2,,14.76,11207.46,N
LP10396,Female,Yes,3+,Not Graduate,,21,555,2662,946,900,360,,Rural,Vehicle,0,50.52,,11798.5,N
LP10397,Male,Yes,3+,Not Graduate,No,30,571,3262,0,,180,0,Semiurban,Education,6,61.33,9.29,9284.31,N
LP10398,Female,Yes,3+,Not Graduate,,32,580,5040,0,900,,0,Semiurban,Education,0,27.93,18.02,13903.66,N
LP10399,Female,No,2,Not Graduate,Yes,30,469,3637,1237,900,360,0,Rural,Vehicle,0,39.84,13.01,9962.83,Y
LP10400,Male,No,0,Graduate,Yes,23,436,1795,492,900,240,,,Home Improvement,1,42.73,12.66,10326.95,Y
LP10401,Male,Yes,2,Not Graduate,No,49,,2617,639,900,360,1,Urban,Home Improvement,1,54.95,,,N
LP10402,Female,Yes,,,Yes,21,487,1124,630,900,240,0,Semiurban,Home Improvement,2,37.47,16.36,12765.0,N
LP10403,Male,Yes,3+,Not Graduate,No,44,502,4716,0,900,360,1,Rural,Home Purchase,0,45.17,12.58,9661.22,Y
LP10404,Male,No,0,Not Graduate,No,24,445,3405,0,900,240,1,Urban,Medical,4,57.68,15.57,12231.87,N
LP10405,Female,Yes,3+,Not Graduate,No,25,336,4890,392,900,360,0,Urban,Medical,0,43.01,14.75,11200.28,N
LP10406,Female,Yes,1,Not Graduate,Yes,29,600,3205,1239,900,240,1,Semiurban,,0,30.27,12.27,10079.7,N
LP10407,Female,No,3+,Graduate,No,29,357,2077,0,900,360,1,Rural,Debt Consolidation,2,49.83,9.34,7462.85,N
LP10408,Female,,2,Not Graduate,,49,511,3680,,900,240,0,Semiurban,Debt Consolidation,,49.65,13.02,10557.01,N
LP10409,Female,No,0,Graduate,No,37,535,4512,684,900,240,1,Rural,Home Purchase,4,36.47,14.82,11731.58,N
LP10410,Female,No,,Not Graduate,Yes,40,409,4913,0,,120,1,Urban,Debt Consolidation,1,55.96,,,N
LP10411,Female,Yes,0,Graduate,Yes,34,387,2388,1306,900,,1,Rural,Debt Consolidation,1,64.5,12.63,13242.27,N
LP10412,Female,Yes,1,Graduate,,45,325,3266,1490,900,180,0,Rural,Business,1,49.01,16.81,13730.03,N
LP10413,Male,No,3+,Graduate,Yes,28,462,2961,,900,360,,Semiurban,Education,0,54.38,16.31,12328.04,N
LP10414,Female,No,1,Graduate,No,35,586,2980,1195,900,240,0,Semiurban,Home Purchase,4,42.21,,10859.9,N
LP10415,,No,3+,,Yes,41,436,4688,1594,,360,1,Urban,Business,1,23.31,11.8,9119.19,N
LP10416,Female,No,3+,Not Graduate,No,23,480,3394,2025,900,240,0,Rural,Home Purchase,1,38.4,7.0,6977.69,N
LP10417,Female,No,,Not Graduate,Yes,32,431,4876,1477,900,180,0,Rural,Debt Consolidation,3,50.04,14.11,12052.26,N
LP10418,Female,Yes,1,,Yes,37,461,1544,1652,900,60,0,Rural,Home Purchase,2,60.87,15.59,21690.67,Y
LP10419,Male,No,2,Not Graduate,No,,570,3182,249,900,360,0,Urban,Business,0,,15.76,11928.8,N
LP10420,,No,0,Not Graduate,,23,420,4332,0,900,360,0,Rural,Education,1,65.22,14.26,,N
LP10421,Female,,2,Not Graduate,No,40,549,1000,566,900,,0,Rural,Debt Consolidation,4,66.37,12.94,9913.61,N
LP10422,Male,No,0,Graduate,Yes,36,493,2640,1327,900,180,0,Rural,Home Improvement,1,75.7,,,N
LP10423,Female,,0,Graduate,No,34,331,4242,441,900,360,0,Semiurban,Home Improvement,,35.2,10.22,8044.85,N
LP10424,Male,No,1,Not Graduate,Yes,29,472,,622,,240,0,Semiurban,Business,0,50.23,13.85,,N
LP10425,Male,Yes,2,Graduate,,34,467,2496,,900,180,1,Rural,Medical,3,54.62,10.68,10049.26,Y
LP10426,Male,No,2,Not Graduate,Yes,,,2973,411,900,360,0,Rural,Education,1,55.47,18.64,14034.61,N
LP10427,Male,No,3+,Graduate,No,24,368,,780,900,180,1,Semiurban,Debt Consolidation,0,,12.88,11316.21,Y
LP10428,Male,No,2,Graduate,Yes,28,468,3240,1171,900,240,0,Rural,Home Improvement,3,41.19,13.19,10666.24,N
LP10429,Female,Yes,3+,Not Graduate,No,37,494,1817,1459,900,240,1,Rural,Home Purchase,,34.62,11.2,9412.51,N
LP10430,Female,No,0,Not Graduate,Yes,30,372,2871,883,900,360,0,Rural,Debt Consolidation,2,58.49,15.42,11682.84,N
LP10431,Male,Yes,2,Not Graduate,No,,563,1058,243,900,240,0,Rural,Medical,0,,15.16,11957.64,N
LP10432,Male,No,1,Graduate,Yes,30,456,5749,1081,900,,1,,Vehicle,2,48.98,17.61,13620.28,Y
LP10433,Male,Yes,2,Graduate,No,53,507,1919,1896,900,240,1,Rural,Medical,1,,10.79,9161.42,N
LP10434,Male,No,1,Not Graduate,Yes,25,427,3894,0,900,240,1,Urban,Debt Consolidation,3,47.96,15.57,12231.87,Y
LP10435,,No,0,Not Graduate,No,,513,6938,923,900,360,0,Rural,,3,35.45,,5987.72,N
LP10436,Female,No,2,Graduate,No,21,511,1298,192,900,120,,Semiurban,Home Purchase,3,44.23,19.55,17125.34,N
LP10437,Male,No,,Graduate,No,29,533,3248,877,900,360,0,Rural,Vehicle,,45.6,18.58,,N
LP10438,Male,Yes,0,Graduate,No,21,413,5279,458,900,360,0,Rural,Education,1,66.77,7.0,5987.72,N
LP10439,Female,No,0,Not Graduate,Yes,21,509,3283,,900,360,1,Semiurban,Vehicle,6,,,6354.67,Y
LP10440,Male,No,2,Graduate,No,,343,4529,1969,900,,1,Rural,Medical,2,25.61,14.04,10692.35,Y
LP10441,Male,No,2,Not Graduate,,,418,5489,0,900,360,0,Urban,Home Purchase,3,46.85,8.51,6926.6,Y
LP10442,Female,Yes,,Graduate,,34,,3688,651,900,360,,Urban,Home Purchase,2,58.43,10.3,8098.38,Y
LP10443,Female,Yes,,Not Graduate,Yes,30,407,2728,421,900,360,1,Semiurban,Medical,2,24.98,17.22,12991.92,Y
LP10444,Female,No,2,Graduate,Yes,49,476,4272,0,,,0,Rural,Debt Consolidation,3,71.7,,9697.28,N
LP10445,Male,No,3+,Graduate,Yes,21,426,3519,346,900,180,0,Semiurban,Education,0,62.39,14.88,12522.39,Y
LP10446,,No,1,Not Graduate,No,21,535,1933,1842,900,360,0,,Vehicle,4,47.04,8.26,6767.73,N
LP10447,Male,No,,Not Graduate,,24,554,3938,839,900,240,1,Semiurban,,1,41.05,,9653.74,Y
LP10448,Female,No,3+,Graduate,Yes,32,589,3201,1819,900,,0,Urban,Home Improvement,0,45.95,18.22,14636.47,Y
LP10449,Male,No,2,Not Graduate,No,35,423,4865,0,900,360,0,Urban,Medical,0,48.21,13.71,10457.61,N
LP10450,,No,0,Graduate,Yes,23,432,,1127,900,,0,Semiurban,Education,1,49.35,10.08,7951.4,N
LP10451,Female,,1,,No,38,486,1000,692,900,360,1,Rural,Vehicle,2,24.46,15.37,11646.73,N
